nct_id,title,status,canonical_drug,primary_target,modality,disease,has_biomarker,start_year,label_strict,label_balanced,label_permissive,label_provenance,drug_is_mapped,drug_is_mapped,ot_overall_score,ot_genetic_association,ot_somatic_mutation,ot_known_drug,ot_animal_model,ot_rna_expression,ot_literature,pubmed_pair_count,clinical_trial_pub_count,pair_pub_acceleration,lineage_specificity,gwas_disease_specificity,alteration_frequency,co_alteration_burden,genomic_complexity,ot_data_missing,cbio_data_missing,biomarker_missing,network_degree,clustering_coefficient,betweenness_centrality,tractability,binding_evidence,potency_proxy,mechanistic_maturity,druggability_tier,target_class,pathway_count,pathway_evidence,alternative_pathway_burden,gwas_association_count,cosmic_census_member,somatic_evidence,depmap_chronos,depmap_essential,depmap_selective,tumor_expression,normal_tissue_burden,tumor_specificity,expression_variability,omnipath_degree,omnipath_references,known_drug_count,interaction_score,disgenet_score,disgenet_disease_count,modality_score,drug_is_mapped,drug_is_mapped,tmb_relevance,pdl1_expression,immune_infiltration,io_mechanism,is_io_target,tds_small_molecule,tds_biologic,tds_combined,drug_class,polypharmacology_proxy,human_study_fraction,translational_study_fraction,perturbation_concordance,target_disease_assoc,pub_acceleration,literature_diversity,context_specificity,biomarker_directness,biomarker_prevalence,biomarker_clonality,assay_precision,CDS,TDS,BFS,MCS,TWS,EMS,BIOLOGY_SCORE
NCT02927301,"A Phase II, Open-Label, Multicenter, Single-Arm Study to Investigate the Efficacy and Safety of Atezolizumab as Neoadjuvant and Adjuvant Therapy in Patients With Stage IB, II, IIIA, or Selected IIIB Resectable and Untreated Non-Small Cell Lung Cancer",COMPLETED,atezolizumab,CD274,antibody,nsclc,True,2017.0,1,1,1,completed+positive_text+results,1,1.0,0.88,0.62,0.68,0.92,0.4,0.72,0.85,0.093,0.02,1.0,0.0,0.45,,,,0,1,0,929.0,0.0007426555435952638,1.0,1.0,1.0,0.688875,0.2,0.6,0.7,27.0,1.0,0.54,0.4,0.5,0.5,-0.18,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.46399999999999997,0.9,1.0,0.63,0.63,0.8,1,1.0,0.85,0.95,0.8,1.0,1.0,0.0,0.6575,0.6575,1.0,0.0,0.21505376344086022,0.15053763440860216,0.952,0.88,1.0,0.0565,0.31,0.5,0.3,0.7,0.8,0.5365,93.5893,0.295,0.5249,0.3585,0.3109,19.0713
NCT01093586,Umbilical Cord Blood (UCB) Allogeneic Stem Cell Transplant for Hematologic Malignancies,COMPLETED,cyclophosphamide,DNA,small_molecule,lymphoma,True,2007.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.34801192063367575,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588234,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32000000000000006,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,1.0,0.7,0.42,0.3,0.34801192063367575,1.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.514,0.28,0.8096,11.9516
NCT00399529,"A Feasibility Study of Combination Therapy With Trastuzumab, Cyclophosphamide, and an Allogeneic GM-CSF-secreting Breast Tumor Vaccine for HER-2/Neu-Overexpressing Metastatic Breast Cancer.",COMPLETED,trastuzumab,ERBB2,antibody,breast cancer,True,2006.0,1,1,1,completed+positive_text+results,1,1.0,0.95,0.88,0.85,0.98,0.4,0.8,0.92,1.0,1.0,0.44339622641509435,0.0,0.85,,,,0,1,0,739.0,0.0007936373477672532,1.0,0.5,0.3,0.7236666666666667,0.2,1.0,0.7,45.0,1.0,0.9,0.8,1.0,1.0,-0.71,1.0,1.0,0.4,0.6,0.0,0.5,0.9,0.7200000000000001,1.0,1.0,0.88,0.88,0.8,1,1.0,0.15,0.35,0.45,0.0,0.0,0.0,0.3075,0.3075,1.0,0.5,1.0,0.7,0.98,0.95,0.44339622641509435,1.0,0.44,0.5,0.3,0.7,0.8,0.9185,74.5055,0.295,0.824,0.386,0.8287,15.4658
NCT00859937,Phase II Trial of Dasatinib (BMS 354825) for Recurrent or Metastatic c-KIT Expressing Adenoid Cystic Carcinoma and Non-adenoid Cystic Malignant Salivary Tumors,COMPLETED,dasatinib,ABL1,small_molecule,cancer nos,True,2009.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.8,,,,1,1,0,399.0,0.0007217443609022556,0.798,1.0,1.0,0.5742,0.1,1.0,0.7,13.0,0.65,0.26,0.75,1.0,1.0,-0.77,1.0,1.0,0.4,0.6,0.0,0.5,0.9,0.7200000000000001,1.0,1.0,0.84,0.84,0.7,1,1.0,0.2,0.25,0.35,0.0,0.0,0.8935500000000001,0.0,0.8935500000000001,0.0,0.0,0.0,0.0,0.51,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.7145,40.5161,0.295,0.2645,0.28,0.0,8.4063
NCT01087970,Phase 2 Study of Pemetrexed in Combination With Carboplatin or Cisplatin and Cetuximab in Recurrent or Metastatic Squamous Cell Carcinoma of the Head and Neck,COMPLETED,cetuximab,EGFR,antibody,hnscc,True,2010.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,0.67,0.5491329479768786,0.0,0.9,,,,1,1,0,774.0,0.0007825607235142119,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.8,1,1.0,0.2,0.3,0.4,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.67,0.469,0.72,0.3,0.5491329479768786,0.835,0.1,0.5,0.3,0.7,0.8,0.7375,78.0221,0.295,0.6095,0.28,0.6964,16.0518
NCT00335829,Phase II Trial of Bevacizumab Combined With Transarterial Chemoembolization (TACE) for Hepatocellular Carcinoma,COMPLETED,bevacizumab,VEGFA,antibody,hepatocellular carcinoma,True,2006.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.354,0.07,0.9392655367231639,0.0,0.75,,,,1,1,0,582.0,0.0006893024054982818,1.0,1.0,1.0,0.83255,0.3,1.0,0.7,30.0,1.0,0.6,0.7,1.0,1.0,-0.22,0.0,0.0,0.4,0.6,0.0,0.5,0.82,0.656,0.7,0.8,0.83,0.83,0.8,1,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.19774011299435032,0.13841807909604523,0.72,0.3,0.9392655367231639,0.212,0.1,0.5,0.3,0.7,0.8,0.704,58.7649,0.295,0.4626,0.28,0.3676,12.1298
NCT00494481,"A Phase II, Double-blind, Placebo Controlled, Randomized Study to Assess the Efficacy and Safety of ZD6474 in Combination With Docetaxel (Taxotere™) vs Docetaxel Alone as 2nd Line Treatment for Advanced Breast Cancer (ABC).",COMPLETED,docetaxel,TUBB,small_molecule,breast cancer,True,2006.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.016,0.0,1.0,0.0,0.43,,,,1,1,0,715.0,0.000807165034965035,1.0,1.0,1.0,0.5950000000000001,0.05,0.7,0.7,17.0,0.85,0.34,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.44000000000000006,0.6,0.7,0.59,0.59,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8187500000000001,0.0,0.8187500000000001,0.0,0.0,0.0,0.0,0.63,0.3,1.0,0.008,0.1,0.5,0.3,0.7,0.8,0.178,72.0168,0.295,0.3109,0.04,0.2044,14.566
NCT00577122,"MPA Revisited: A Phase II Study of Anti-Metastatic, Anti-Angiogenic Therapy in Postmenopausal Patients With Hormone Receptor Negative Breast Cancer. A Translational Breast Cancer Research Consortium (TBCRC) Trial",COMPLETED,cyclophosphamide,DNA,small_molecule,breast cancer,True,2007.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.5224914169787764,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588234,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32000000000000006,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,1.0,0.7,0.42,0.3,0.5224914169787764,1.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.514,0.28,0.8445,11.955
NCT00767819,"Multicenter, Triple-arm, Single-stage, Phase II Trial to Determine the Preliminary Efficacy and Safety of RAD001 in Patients With Histological Evidence of Progressive or Metastatic Bone or Soft Tissue Sarcomas",COMPLETED,everolimus,MTOR,small_molecule,cancer nos,True,2008.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.6,,,,1,1,0,557.0,0.0007751023339317773,1.0,1.0,1.0,0.7293,0.05,1.0,0.7,56.0,1.0,1.0,0.55,0.5,0.5,-0.61,1.0,1.0,0.4,0.6,0.0,0.5,0.85,0.68,0.9,1.0,0.8,0.8,0.7,1,1.0,0.15,0.25,0.35,0.0,0.0,0.912325,0.0,0.912325,0.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.4475,56.3369,0.295,0.349,0.28,0.0,11.5206
NCT01962103,"A Phase 1/2, Multicenter, Open-label, Dose-finding Study to Assess the Safety, Tolerability, and Preliminary Efficacy of Weekly Nab-paclitaxel in Pediatric Patients With Recurrent or Refractory Solid Tumors.",COMPLETED,paclitaxel,TUBB,small_molecule,melanoma,True,2013.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.002,0.0,1.0,0.0,0.43,,,,1,1,0,715.0,0.000807165034965035,1.0,1.0,1.0,0.5950000000000001,0.05,0.7,0.7,17.0,0.85,0.34,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.44000000000000006,0.6,0.7,0.59,0.59,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8187500000000001,0.0,0.8187500000000001,0.0,0.0,0.0,0.0,0.63,0.3,1.0,0.001,0.1,0.5,0.3,0.7,0.8,0.178,72.0168,0.295,0.3088,0.04,0.2006,14.5652
NCT01763788,"An Open-Label, Multicenter, Phase 1b/2 Study to Evaluate Necitumumab in Combination With Gemcitabine and Cisplatin in the First-Line Treatment of Patients With Advanced (Stage IV) Squamous Non-Small Cell Lung Cancer (NSCLC)",COMPLETED,gemcitabine,RRM1,small_molecule,nsclc,True,2013.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.153,0.15,0.14705882352941177,0.0,0.47,,,,1,1,0,475.0,0.000819562105263158,0.95,1.0,1.0,0.5399499999999999,0.05,0.54,0.7,4.0,0.2,0.08,0.42,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.46399999999999997,0.6,0.7,0.62,0.62,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8049875000000001,0.0,0.8049875000000001,0.0,0.0,0.9803921568627451,0.6862745098039215,0.24,0.3,0.14705882352941177,0.1515,0.1,0.5,0.3,0.7,0.8,0.1875,48.0085,0.295,0.1784,0.28,0.4651,9.8023
NCT02593175,"Women's Triple-Negative First-Line Study: A Phase II Trial of Panitumumab, Carboplatin and Paclitaxel (PaCT) in Patients With Localized Triple-Negative Breast Cancer (TNBC) With Tumors Predicted Insensitive to Standard Neoadjuvant Chemotherapy",COMPLETED,panitumumab,EGFR,antibody,breast cancer,True,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.65,0.4,0.55,0.7,0.4,0.6,0.65,1.0,1.0,0.5107381339108464,0.0,0.9,,,,0,1,0,774.0,0.0007825607235142119,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.8,1,1.0,0.2,0.3,0.4,0.0,0.0,0.0,0.295,0.295,1.0,0.0,1.0,0.7,0.86,0.65,0.5107381339108464,1.0,0.2,0.5,0.3,0.7,0.8,0.8125,78.1171,0.295,0.7395,0.33,0.8421,16.1377
NCT00712881,"Prospective, Open-Label, Randomized Study of Combination Therapy of MYOCET® Plus Cyclophosphamide and Trastuzumab Versus Free Doxorubicin Plus Cyclophosphamide Alone, Each Followed by Docetaxel and Trastuzumab, in Neoadjuvant Setting in Treatment-Naive Patients With HER2-Positive Breast Cancer",COMPLETED,trastuzumab,ERBB2,antibody,breast cancer,True,2008.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.95,0.88,0.85,0.98,0.4,0.8,0.92,1.0,1.0,0.44339622641509435,0.0,0.85,,,,0,1,0,739.0,0.0007936373477672532,1.0,0.5,0.3,0.7236666666666667,0.2,1.0,0.7,45.0,1.0,0.9,0.8,1.0,1.0,-0.71,1.0,1.0,0.4,0.6,0.0,0.5,0.9,0.7200000000000001,1.0,1.0,0.88,0.88,0.8,1,1.0,0.15,0.35,0.45,0.0,0.0,0.0,0.3075,0.3075,1.0,0.5,1.0,0.7,0.98,0.95,0.44339622641509435,1.0,0.44,0.5,0.3,0.7,0.8,0.9185,74.5055,0.295,0.824,0.386,0.8287,15.4658
NCT00859222,Phase I/II Study of LBH589 and Bevacizumab in Patients With Recurrent High Grade Glioma,COMPLETED,bevacizumab,VEGFA,antibody,cancer nos,True,2009.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.75,,,,1,1,0,582.0,0.0006893024054982818,1.0,1.0,1.0,0.83255,0.3,1.0,0.7,30.0,1.0,0.6,0.7,1.0,1.0,-0.22,0.0,0.0,0.4,0.6,0.0,0.5,0.82,0.656,0.7,0.8,0.83,0.83,0.8,1,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.704,58.7649,0.295,0.399,0.28,0.0,12.0803
NCT03093831,A Phase II Investigator Sponsored Multi-Centre Trial of the Bruton's Tyrosine Kinase (BTK) Inhibitor Ibrutinib in Patients With Relapsed or Refractory Marginal Zone Lymphoma,TERMINATED,ibrutinib,BTK,small_molecule,lymphoma,True,2016.0,0,0,0,terminated+negative_text,1,1.0,0.9,0.7,0.75,0.93,0.4,0.65,0.85,1.0,0.81,1.0,0.0,0.65,,,,0,1,0,529.0,0.0007996710775047259,1.0,0.5,0.1,0.796,0.05,1.0,0.7,14.0,0.7,0.28,0.6,1.0,1.0,-0.65,1.0,1.0,0.4,0.6,0.0,0.5,0.75,0.6000000000000001,0.9,1.0,0.77,0.77,0.7,1,1.0,0.3,0.4,0.65,0.0,0.0,0.554,0.0,0.554,0.0,0.5,0.81,0.567,0.78,0.9,1.0,0.905,0.35,0.5,0.3,0.7,0.8,0.831,53.4664,0.295,0.67,0.3575,0.8517,11.2033
NCT00126672,A Phase II Multi-Center Study of Rapamycin for Treating Kidney Angiomyolipomas in TSC or LAM Patients,COMPLETED,unmapped,UNKNOWN,unknown,renal cell carcinoma,True,2005.0,1,1,1,completed+positive_text+results,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.7,0.8,0.0,0.0,0.295,0.0,0.22,0.0,0.0625
NCT04452877,"An Open-Label, Single-arm Study to Evaluate the Safety and Efficacy of Dabrafenib in Combination With Trametinib in Chinese Patients With BRAF V600E Mutation-Positive Metastatic Non-Small Cell Lung Cancer",COMPLETED,dabrafenib,BRAF,small_molecule,cancer nos,True,2020.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.75,,,,1,1,0,689.0,0.0007610406386066763,1.0,1.0,1.0,0.5917499999999999,0.05,1.0,0.7,21.0,1.0,0.42,0.7,1.0,1.0,-0.63,1.0,1.0,0.4,0.6,0.0,0.5,0.82,0.656,0.9,1.0,0.85,0.85,0.7,1,1.0,0.4,0.4,0.55,0.0,0.0,0.8779375,0.0,0.8779375,0.0,0.0,0.0,0.0,0.72,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.705,69.5163,0.295,0.349,0.28,0.0,14.2208
NCT01951157,A Randomized-Controlled Three-arm Phase II Study of Lurbinectedin (PM01183) Alone or In Combination With Gemcitabine and a Control Arm With Docetaxel as Second-Line Treatment in Unresectable Non-Small Cell Lung Cancer (NSCLC) Patients,COMPLETED,gemcitabine,RRM1,small_molecule,nsclc,True,2013.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.153,0.15,0.14705882352941177,0.0,0.47,,,,1,1,0,475.0,0.000819562105263158,0.95,1.0,1.0,0.5399499999999999,0.05,0.54,0.7,4.0,0.2,0.08,0.42,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.46399999999999997,0.6,0.7,0.62,0.62,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8049875000000001,0.0,0.8049875000000001,0.0,0.0,0.9803921568627451,0.6862745098039215,0.24,0.3,0.14705882352941177,0.1515,0.1,0.5,0.3,0.7,0.8,0.1875,48.0085,0.295,0.1784,0.28,0.4651,9.8023
NCT00216203,A Phase I-IIa Dose-Ranging Study of Pemetrexed (Alimta) Plus Cetuximab (Erbitux) in Patients With Recurrent Non-Small Cell Lung Cancer (NSCLC): Hoosier Oncology Group LUN04-79,COMPLETED,cetuximab,EGFR,antibody,nsclc,True,2005.0,1,1,1,completed+positive_text+results,1,1.0,0.92,0.85,0.8,0.95,0.4,0.75,0.9,1.0,1.0,0.8166677488474774,0.0,0.9,,,,0,1,0,774.0,0.0007825607235142119,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.8,1,1.0,0.2,0.3,0.4,0.0,0.0,0.0,0.295,0.295,1.0,0.0,1.0,0.7,0.968,0.92,0.8166677488474774,1.0,0.425,0.5,0.3,0.7,0.8,0.9175,78.1816,0.295,0.7986,0.3788,0.9033,16.2021
NCT03101254,A Phase I/II Study of LY3022855 With BRAF/MEK Inhibition in Patients With Melanoma,COMPLETED,vemurafenib,BRAF,small_molecule,melanoma,True,2017.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.95,0.9,0.88,0.95,0.4,0.72,0.9,1.0,1.0,0.657185628742515,0.0,0.75,,,,0,1,0,689.0,0.0007610406386066763,1.0,1.0,1.0,0.5917499999999999,0.05,1.0,0.7,21.0,1.0,0.42,0.7,1.0,1.0,-0.63,1.0,1.0,0.4,0.6,0.0,0.5,0.82,0.656,0.9,1.0,0.85,0.85,0.7,1,1.0,0.4,0.4,0.55,0.0,0.0,0.8779375,0.0,0.8779375,0.0,0.0,1.0,0.7,0.98,0.95,0.657185628742515,1.0,0.45,0.5,0.3,0.7,0.8,0.9045,69.6788,0.295,0.791,0.3795,0.8714,14.4936
NCT03892642,Phase Ib Study of Avelumab Plus Bacille Calmette-Guerin (BCG) in Patients With Non-muscle Invasive Bladder Cancer (ABC Trial),COMPLETED,avelumab,CD274,antibody,bladder cancer,True,2019.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.85,0.6,0.65,0.9,0.4,0.7,0.82,0.038,0.01,1.0,0.0,0.45,,,,0,1,0,929.0,0.0007426555435952638,1.0,1.0,1.0,0.688875,0.2,0.6,0.7,27.0,1.0,0.54,0.4,0.5,0.5,-0.18,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.46399999999999997,0.9,1.0,0.63,0.63,0.8,1,1.0,0.85,0.95,0.8,1.0,1.0,0.0,0.6575,0.6575,1.0,0.0,0.2631578947368421,0.18421052631578946,0.94,0.85,1.0,0.024,0.3,0.5,0.3,0.7,0.8,0.529,93.5833,0.295,0.5082,0.355,0.3138,19.0647
NCT02454842,"A Phase 2 Study of TH-4000 (Tarloxotinib) in Patients With EGFR-Mutant, T790M-Negative, Advanced Non-Small Cell Lung Cancer Progressing on an EGFR Tyrosine Kinase Inhibitor",TERMINATED,unmapped,UNKNOWN,unknown,nsclc,True,2015.0,0,0,0,terminated+efficacy,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.7,0.8,0.0,0.0,0.295,0.0,0.22,0.0,0.0625
NCT00361231,"Phase II Study of Gemcitabine, Oxaliplatin in Combination With Bevacizumab (Avastin) in Unresectable or Metastatic Biliary Tract and Gallbladder Cancer",COMPLETED,bevacizumab,VEGFA,antibody,bladder cancer,True,2006.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.104,0.0,0.8173076923076923,0.0,0.75,,,,1,1,0,582.0,0.0006893024054982818,1.0,1.0,1.0,0.83255,0.3,1.0,0.7,30.0,1.0,0.6,0.7,1.0,1.0,-0.22,0.0,0.0,0.4,0.6,0.0,0.5,0.82,0.656,0.7,0.8,0.83,0.83,0.8,1,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.0,0.0,0.72,0.3,0.8173076923076923,0.052,0.1,0.5,0.3,0.7,0.8,0.704,58.7649,0.295,0.4146,0.28,0.1921,12.1026
NCT00287872,VELCADE (Bortezomib) and Thalidomide in Newly Diagnosed Patients With Multiple Myeloma,COMPLETED,bortezomib,PSMB5,small_molecule,multiple myeloma,False,2004.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.85,0.6,0.65,0.92,0.4,0.65,0.8,0.032,0.02,0.9375,0.0,0.45,,,,0,1,1,1170.0,0.0009419982905982905,1.0,1.0,1.0,0.6293333333333334,0.05,0.38,0.7,173.0,1.0,1.0,0.4,0.5,0.5,-0.83,1.0,1.0,0.4,0.6,0.0,0.5,0.65,0.52,0.8,0.9,0.62,0.62,0.7,1,1.0,0.25,0.3,0.45,0.0,0.0,0.8673333333333334,0.0,0.8673333333333334,0.0,0.0,0.625,0.4375,0.94,0.85,0.9375,0.026000000000000002,0.3,,,,,0.5285,117.7699,0.0,0.4758,0.35,0.4415,23.8779
NCT02924883,"A Randomized, Multicenter, Double-Blind, Placebo-Controlled Phase II Study of the Efficacy and Safety of Trastuzumab Emtansine in Combination With Atezolizumab or Atezolizumab-Placebo in Patients With HER2-Positive Locally Advanced or Metastatic Breast Cancer Who Have Received Prior Trastuzumab and Taxane Based Therapy",COMPLETED,atezolizumab,CD274,antibody,breast cancer,True,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.111,0.04,1.0,0.0,0.45,,,,1,1,0,929.0,0.0007426555435952638,1.0,1.0,1.0,0.688875,0.2,0.6,0.7,27.0,1.0,0.54,0.4,0.5,0.5,-0.18,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.46399999999999997,0.9,1.0,0.63,0.63,0.8,1,1.0,0.85,0.95,0.8,1.0,1.0,0.0,0.6575,0.6575,1.0,0.0,0.36036036036036034,0.25225225225225223,0.72,0.3,1.0,0.0755,0.1,0.5,0.3,0.7,0.8,0.409,93.4383,0.295,0.4017,0.28,0.3741,18.9792
NCT01350245,A Two Step Approach to Allogeneic Hematopoietic Stem Cell Transplantation for Patients With Hematologic Malignancies in Remission From HLA Partially-Matched Related Donors,COMPLETED,cyclophosphamide,DNA,small_molecule,leukemia,True,2010.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.28779487613088695,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588234,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32000000000000006,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,1.0,0.7,0.42,0.3,0.28779487613088695,1.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.514,0.28,0.7976,11.9503
NCT02915783,"A Single-arm, Multicenter, Phase 2 Trial to Evaluate Efficacy and Safety of Lenvatinib in Combination With Everolimus in Subjects With Unresectable Advanced or Metastatic Non Clear Cell Renal Cell Carcinoma (nccRCC) Who Have Not Received Any Chemotherapy for Advanced Disease",COMPLETED,lenvatinib,VEGFR2,small_molecule,renal cell carcinoma,True,2017.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.2,0.17,0.45,0.0,0.55,,,,1,1,0,606.0,0.0007355808580858086,1.0,0.5,0.0,0.0,0.2,1.0,0.7,7.0,0.35,0.14,0.5,0.5,0.5,-0.31,0.5,0.0,0.4,0.6,0.0,0.5,0.4,0.32000000000000006,0.9,1.0,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.33,0.0,0.33,0.0,0.5,0.85,0.595,0.32999999999999996,0.3,0.45,0.185,0.1,0.5,0.3,0.7,0.8,0.4125,60.835,0.295,0.259,0.28,0.4893,12.4424
NCT02532257,"An Open Label, Phase 2 Study of Ibrutinib in Combination With Rituximab and Lenalidomide in Previously Untreated Subjects With Follicular Lymphoma and Marginal Zone Lymphoma",COMPLETED,ibrutinib,BTK,small_molecule,lymphoma,True,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.9,0.7,0.75,0.93,0.4,0.65,0.85,1.0,0.81,1.0,0.0,0.65,,,,0,1,0,529.0,0.0007996710775047259,1.0,0.5,0.1,0.796,0.05,1.0,0.7,14.0,0.7,0.28,0.6,1.0,1.0,-0.65,1.0,1.0,0.4,0.6,0.0,0.5,0.75,0.6000000000000001,0.9,1.0,0.77,0.77,0.7,1,1.0,0.3,0.4,0.65,0.0,0.0,0.554,0.0,0.554,0.0,0.5,0.81,0.567,0.78,0.9,1.0,0.905,0.35,0.5,0.3,0.7,0.8,0.831,53.4664,0.295,0.67,0.3575,0.8517,11.2033
