nct_id,title,status,canonical_drug,primary_target,modality,disease,has_biomarker,start_year,label_strict,label_balanced,label_permissive,label_provenance,drug_is_mapped,drug_is_mapped.1,ot_overall_score,ot_genetic_association,ot_somatic_mutation,ot_known_drug,ot_animal_model,ot_rna_expression,ot_literature,pubmed_pair_count,clinical_trial_pub_count,pair_pub_acceleration,lineage_specificity,gwas_disease_specificity,alteration_frequency,co_alteration_burden,genomic_complexity,ot_data_missing,cbio_data_missing,biomarker_missing,network_degree,clustering_coefficient,betweenness_centrality,tractability,binding_evidence,potency_proxy,mechanistic_maturity,druggability_tier,target_class,pathway_count,pathway_evidence,alternative_pathway_burden,gwas_association_count,cosmic_census_member,somatic_evidence,depmap_chronos,depmap_essential,depmap_selective,tumor_expression,normal_tissue_burden,tumor_specificity,expression_variability,omnipath_degree,omnipath_references,known_drug_count,interaction_score,disgenet_score,disgenet_disease_count,modality_score,drug_is_mapped.2,drug_is_mapped.3,tmb_relevance,pdl1_expression,immune_infiltration,io_mechanism,is_io_target,tds_small_molecule,tds_biologic,tds_combined,drug_class,polypharmacology_proxy,human_study_fraction,translational_study_fraction,perturbation_concordance,target_disease_assoc,pub_acceleration,literature_diversity,context_specificity,biomarker_directness,biomarker_prevalence,biomarker_clonality,assay_precision,CDS,TDS,BFS,MCS,TWS,EMS,BIOLOGY_SCORE,_primary_target,_disease,pubmed_total_raw,pubmed_clinical_trial_raw,pubmed_recent_raw,pubmed_status,pubmed_data_missing,log_pubmed_total_raw,log_pubmed_clinical_trial_raw,log_pubmed_recent_raw,clinical_publication_fraction
NCT04761198,A Phase 1b/2 Open-Label Study of the Efficacy and Safety of Etigilimab (MPH313) Administered in Combination With Nivolumab to Subjects With Locally Advanced or Metastatic Solid Tumors (ACTIVATE),COMPLETED,nivolumab,PDCD1,antibody,solid tumors,True,2021.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.02,0.0,1.0,0.0,0.5,,,,1,1,0,837.0,0.0007509342891278,1.0,1.0,0.6,0.6553333333333333,0.05,0.36,0.7,9.0,0.45,0.18,0.45,0.5,0.5,-0.15,0.0,0.0,0.4,0.6,0.0,0.5,0.6,0.48,0.9,1.0,0.65,0.65,0.8,1,1.0,0.85,0.8,0.85,1.0,1.0,0.0,0.62,0.62,1.0,0.0,0.0,0.0,0.39,0.3,1.0,0.01,0.1,0.5,0.3,0.7,0.8,0.42,84.1658,0.295,0.2035,0.28,0.2055,17.0709,pdcd1,solid tumors,20.0,0.0,11.0,complete,0,3.044522437723423,0.0,2.4849066497880004,0.0
NCT02420314,A Phase II Trial of High-Dose Ascorbate in Stage IV Non-Small Cell Lung Cancer,COMPLETED,carboplatin,DNA,small_molecule,cancer nos,True,2015.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.0,0.0,0.42,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.214,0.28,0.0,11.8106,dna,cancer nos,0.0,0.0,0.0,complete,0,0.0,0.0,0.0,0.0
NCT00409006,"A Phase 2 Trial of Pemetrexed and Cisplatin Followed Sequentially by Gefitinib Versus Pemetrexed and Cisplatin in Asian ""Never Smoker"" Patients With Advanced Non-Small Cell Lung Cancer",COMPLETED,gefitinib,EGFR,small_molecule,nsclc,True,2007.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.92,0.85,0.8,0.95,0.4,0.75,0.9,1.0,1.0,0.7803305371228245,0.0,0.9,,,,0,1,0,774.0,0.0007825607235142,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.903475,0.0,0.903475,0.0,0.0,0.07011393514460999,0.049079754601226995,0.968,0.92,0.7803305371228245,1.0,0.425,0.5,0.3,0.7,0.8,0.9175,78.1816,0.295,0.7986,0.3788,0.5334,16.1651,egfr,nsclc,15974.0,1120.0,4986.0,complete,0,9.678780279245736,7.02197642307216,8.514589805546123,0.07011393514460999
NCT04518852,"TACE Combined With Sorafenib and PD-1 mAb in the Treatment of BCLC B/C Hepatocellular Carcinoma: Single Arm, Single Center, Open Label Study",COMPLETED,sorafenib,BRAF,small_molecule,hepatocellular carcinoma,True,2020.0,1,1,1,completed+positive_text+approved,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.151,0.04,0.662251655629139,0.0,0.75,,,,1,1,0,689.0,0.0007610406386066,1.0,1.0,1.0,0.5917499999999999,0.05,1.0,0.7,21.0,1.0,0.42,0.7,1.0,1.0,-0.63,1.0,1.0,0.4,0.6,0.0,0.5,0.82,0.656,0.9,1.0,0.85,0.85,0.7,1,1.0,0.4,0.4,0.55,0.0,0.0,0.8779375,0.0,0.8779375,0.0,0.0,0.026490066225165563,0.018543046357615892,0.72,0.3,0.662251655629139,0.0955,0.1,0.5,0.3,0.7,0.8,0.705,69.5163,0.295,0.3776,0.28,0.1873,14.2453,braf,hepatocellular carcinoma,151.0,4.0,40.0,complete,0,5.0238805208462765,1.6094379124341003,3.713572066704308,0.026490066225165563
NCT02305758,"Randomized, Blinded, Multicenter, Phase 2 Study Comparing Veliparib Plus FOLFIRI ± Bevacizumab Versus Placebo Plus FOLFIRI ± Bevacizumab in Previously Untreated Metastatic Colorectal Cancer",COMPLETED,bevacizumab,VEGFA,antibody,colorectal cancer,True,2014.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.85,0.55,0.6,0.9,0.4,0.72,0.82,0.55,0.28,0.6318181818181818,0.0,0.75,,,,0,1,0,582.0,0.0006893024054982,1.0,1.0,1.0,0.83255,0.3,1.0,0.7,30.0,1.0,0.6,0.7,1.0,1.0,-0.22,0.0,0.0,0.4,0.6,0.0,0.5,0.82,0.656,0.7,0.8,0.83,0.83,0.8,1,1.0,0.2,0.3,0.5,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.05090909090909091,0.03563636363636363,0.94,0.85,0.6318181818181818,0.41500000000000004,0.275,0.5,0.3,0.7,0.8,0.809,58.9099,0.295,0.6455,0.3533,0.3185,12.2277,vegfa,colorectal cancer,550.0,28.0,139.0,complete,0,6.311734809152915,3.367295829986474,4.941642422609304,0.05090909090909091
NCT00867321,Phase I/II Randomized Trial of Sorafenib and Bevacizumab as First-Line Therapy in Patients With Locally Advanced or Metastatic Hepatocellular Carcinoma,COMPLETED,sorafenib,BRAF,small_molecule,hepatocellular carcinoma,True,2009.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.151,0.04,0.662251655629139,0.0,0.75,,,,1,1,0,689.0,0.0007610406386066,1.0,1.0,1.0,0.5917499999999999,0.05,1.0,0.7,21.0,1.0,0.42,0.7,1.0,1.0,-0.63,1.0,1.0,0.4,0.6,0.0,0.5,0.82,0.656,0.9,1.0,0.85,0.85,0.7,1,1.0,0.4,0.4,0.55,0.0,0.0,0.8779375,0.0,0.8779375,0.0,0.0,0.026490066225165563,0.018543046357615892,0.72,0.3,0.662251655629139,0.0955,0.1,0.5,0.3,0.7,0.8,0.705,69.5163,0.295,0.3776,0.28,0.1873,14.2453,braf,hepatocellular carcinoma,151.0,4.0,40.0,complete,0,5.0238805208462765,1.6094379124341003,3.713572066704308,0.026490066225165563
NCT03801304,Open Label Phase II Trial to Evaluate Safety and Efficacy of Vinorelbine With Metronomic Administration in Combination With Atezolizumab as Second-line Treatment for Patients With Stage IV Non-small Cell Lung Cancer,COMPLETED,atezolizumab,CD274,antibody,nsclc,True,2019.0,1,1,1,completed+positive_text+approved,1,1.0,0.88,0.62,0.68,0.92,0.4,0.72,0.85,0.097,0.02,1.0,0.0,0.45,,,,0,1,0,929.0,0.0007426555435952,1.0,1.0,1.0,0.688875,0.2,0.6,0.7,27.0,1.0,0.54,0.4,0.5,0.5,-0.18,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.4639999999999999,0.9,1.0,0.63,0.63,0.8,1,1.0,0.85,0.95,0.8,1.0,1.0,0.0,0.6575,0.6575,1.0,0.0,0.020618556701030927,0.014432989690721649,0.952,0.88,1.0,0.0585,0.31,0.5,0.3,0.7,0.8,0.5365,93.5893,0.295,0.5254,0.3585,0.2362,19.064,cd274,nsclc,97.0,2.0,42.0,complete,0,4.584967478670572,1.0986122886681098,3.7612001156935624,0.020618556701030927
NCT01174238,A Two Arm Phase II Trial of Sequential Axitinib and Carboplatin/Paclitaxel in Melanoma With Correlative FLT PET Scans (3'Deoxy-3'-18F-Fluorothymidine Positron Emission Tomography Scans)(CC# 10852),COMPLETED,axitinib,VEGFR2,small_molecule,melanoma,True,2010.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.234,0.06,0.4594017094017094,0.0,0.55,,,,1,1,0,606.0,0.0007355808580858,1.0,0.5,0.0,0.0,0.2,1.0,0.7,7.0,0.35,0.14,0.5,0.5,0.5,-0.31,0.5,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.9,1.0,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.33,0.0,0.33,0.0,0.5,0.02564102564102564,0.017948717948717947,0.3299999999999999,0.3,0.4594017094017094,0.14700000000000002,0.1,0.5,0.3,0.7,0.8,0.4125,60.835,0.295,0.2476,0.28,0.1707,12.4082,vegfr2,melanoma,234.0,6.0,43.0,complete,0,5.459585514144159,1.9459101490553132,3.784189633918261,0.02564102564102564
NCT00562978,A Phase I/II Trial of Escalating Dose of Yttrium-90-labeled Anti-CD20 Monoclonal Antibody in Combination With High-Dose Etoposide and Cyclophosphamide Followed by AHSCT for Patients With Relapsed B-Cell Non-Hodgkin's Lymphoma,COMPLETED,etoposide,TOP2A,small_molecule,lymphoma,True,2000.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.022,0.01,0.6818181818181818,0.0,0.63,,,,1,1,0,1111.0,0.0008820198019801,1.0,0.5,0.0,0.0,0.05,0.74,0.7,4.0,0.2,0.08,0.58,0.0,0.0,-0.94,1.0,0.0,0.4,0.6,0.0,0.5,0.72,0.576,0.8,0.9,0.73,0.73,0.7,1,1.0,0.2,0.25,0.35,0.0,0.0,0.31,0.0,0.31,0.0,0.5,0.045454545454545456,0.031818181818181815,0.24,0.3,0.6818181818181818,0.016,0.1,0.5,0.3,0.7,0.8,0.225,111.3775,0.295,0.1378,0.28,0.1609,22.4469,top2a,lymphoma,22.0,1.0,6.0,complete,0,3.1354942159291497,0.6931471805599453,1.9459101490553132,0.045454545454545456
NCT00444678,A Phase II Study of Cetuximab Plus Biweekly Capecitabine and Oxaliplatin (C-CO2) in the Treatment of Patients With KRAS Wild Type Metastatic Colorectal Cancer,COMPLETED,cetuximab,EGFR,antibody,colorectal cancer,True,2004.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.72,0.55,0.65,0.75,0.4,0.55,0.7,1.0,1.0,0.5998509687034277,0.0,0.9,,,,0,1,0,774.0,0.0007825607235142,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.8,1,1.0,0.2,0.3,0.4,0.0,0.0,0.0,0.295,0.295,1.0,0.0,0.06770278901426442,0.047391952309985094,0.8879999999999999,0.72,0.5998509687034277,1.0,0.275,0.5,0.3,0.7,0.8,0.85,78.1316,0.295,0.7526,0.3362,0.4964,16.1189,egfr,colorectal cancer,4697.0,318.0,1127.0,complete,0,8.454892165218858,5.765191102784844,7.028201432058005,0.06770278901426442
NCT01136733,"An Open-Label, Multicenter, Phase 1b/2 Study of E7080 Alone, and in Combination With Everolimus in Subjects With Unresectable Advanced or Metastatic Renal Cell Carcinoma Following One Prior VEGF-Targeted Treatment",COMPLETED,lenvatinib,VEGFR2,small_molecule,renal cell carcinoma,True,2010.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.202,0.17,0.3341584158415841,0.0,0.55,,,,1,1,0,606.0,0.0007355808580858,1.0,0.5,0.0,0.0,0.2,1.0,0.7,7.0,0.35,0.14,0.5,0.5,0.5,-0.31,0.5,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.9,1.0,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.33,0.0,0.33,0.0,0.5,0.08415841584158416,0.05891089108910891,0.3299999999999999,0.3,0.3341584158415841,0.186,0.1,0.5,0.3,0.7,0.8,0.4125,60.835,0.295,0.2593,0.28,0.168,12.4103,vegfr2,renal cell carcinoma,202.0,17.0,27.0,complete,0,5.313205979041787,2.8903717578961645,3.332204510175204,0.08415841584158416
NCT02659020,"A Phase 1b (Open-Label)/Phase 2 (Randomized, Double-Blinded) Study Evaluating Gemcitabine and Docetaxel With or Without Olaratumab in the Treatment of Advanced Soft Tissue Sarcoma",COMPLETED,gemcitabine,RRM1,small_molecule,cancer nos,True,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.47,,,,1,1,0,475.0,0.0008195621052631,0.95,1.0,1.0,0.5399499999999999,0.05,0.54,0.7,4.0,0.2,0.08,0.42,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.4639999999999999,0.6,0.7,0.62,0.62,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8049875000000001,0.0,0.8049875000000001,0.0,0.0,0.0,0.0,0.24,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.1875,48.0085,0.295,0.133,0.28,0.0,9.7467,rrm1,cancer nos,0.0,0.0,0.0,complete,0,0.0,0.0,0.0,0.0
NCT02064582,"Phase 2 Study of Enzalutamide and GnRH Agonist Before, During and After Radiation Therapy in Treatment of Patients With High-risk Localized Prostate Cancer",COMPLETED,enzalutamide,AR,small_molecule,prostate cancer,False,2014.0,1,1,1,completed+positive_text+results,1,1.0,0.98,0.88,0.9,0.98,0.4,0.82,0.95,1.0,1.0,0.5233532934131736,0.0,0.85,,,,0,1,1,557.0,0.0007637253141831,1.0,0.0,0.0,0.0,0.05,1.0,0.7,22.0,1.0,0.44,0.8,1.0,1.0,-0.69,1.0,1.0,0.4,0.6,0.0,0.5,0.82,0.656,1.0,1.0,0.88,0.88,0.7,1,1.0,0.1,0.2,0.3,0.0,0.0,0.2,0.0,0.2,0.0,1.0,0.016047904191616766,0.011233532934131735,0.992,0.98,0.5233532934131736,1.0,0.44,,,,,0.926,56.0475,0.0,0.8009,0.388,0.4609,11.7055,ar,prostate cancer,8350.0,134.0,1748.0,complete,0,9.03013657115323,4.90527477843843,7.466799475018602,0.016047904191616766
NCT02061085,"A Phase IIa Prospective, Multicenter, Open and Not Controlled of the Efficacy and Tolerability on the First Line Treatment With Eribulin as a Unic Agent on Patients With HER2 Negative Metastatic Breast Cancer Previously Treated With Taxanes",COMPLETED,unmapped,UNKNOWN,unknown,breast cancer,True,2013.0,1,1,1,completed+positive_text+results,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,0.0,0.0,,,,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.5,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0,0.0,0.2,0.3,0.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0,0.0,,,0.0,0.5,0.3,0.7,0.8,0.0,0.0,0.295,0.0,0.22,0.0,0.0625,unknown,breast cancer,,,,,1,,,,
NCT02716974,A Phase II Study of Definitive Therapy for Newly Diagnosed Men With Oligometastatic Prostate Cancer,COMPLETED,docetaxel,TUBB,small_molecule,prostate cancer,True,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.003,0.0,0.8333333333333333,0.0,0.43,,,,1,1,0,715.0,0.000807165034965,1.0,1.0,1.0,0.5950000000000001,0.05,0.7,0.7,17.0,0.85,0.34,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.55,0.44,0.6,0.7,0.59,0.59,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8187500000000001,0.0,0.8187500000000001,0.0,0.0,0.0,0.0,0.63,0.3,0.8333333333333333,0.0015,0.1,0.5,0.3,0.7,0.8,0.178,72.0168,0.295,0.309,0.04,0.1675,14.5619,tubb,prostate cancer,3.0,0.0,1.0,complete,0,1.3862943611198906,0.0,0.6931471805599453,0.0
NCT00463060,Phase I/II Study of Stereotactic Radiation Therapy and Concurrent and Adjuvant Sutent (SU11248) as Treatment for Oligometastatic Disease,COMPLETED,sunitinib,VEGFR2,small_molecule,cancer nos,True,2007.0,1,1,1,completed+positive_text+results,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.55,,,,1,1,0,606.0,0.0007355808580858,1.0,0.5,0.0,0.0,0.2,1.0,0.7,7.0,0.35,0.14,0.5,0.5,0.5,-0.31,0.5,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.9,1.0,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.33,0.0,0.33,0.0,0.5,0.0,0.0,0.3299999999999999,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.4125,60.835,0.295,0.2035,0.28,0.0,12.3823,vegfr2,cancer nos,0.0,0.0,0.0,complete,0,0.0,0.0,0.0,0.0
NCT00942825,"Phase II Study of a Triplet Combination of CBP501, Pemetrexed and Cisplatin as First Line Treatment in Patients With Stage IV Non-squamous Non Small Cell Lung Cancer (NSCLC)",COMPLETED,cisplatin,DNA,small_molecule,nsclc,True,2009.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.7318037974683543,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.045534458509142055,0.03187412095639944,0.42,0.3,0.7318037974683543,1.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.514,0.28,0.5141,11.922,dna,nsclc,5688.0,259.0,1665.0,complete,0,8.646289764750648,5.560681631015528,7.418180822726788,0.045534458509142055
NCT03989115,"Ph1b/2 Open-Label,Multicenter Dose-Esc & Dose-Exp Study of Combo RMC4630 & Cobimetinib in Participants w/Relapsed/Refractory Solid Tumors & Ph1b Study of RMC4630 w/Osimertinib in Participants w/EGFR Mutation+,Locally Adv or Meta NSCLC",COMPLETED,osimertinib,EGFR,small_molecule,solid tumors,True,2019.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.608843537414966,0.0,0.9,,,,1,1,0,774.0,0.0007825607235142,1.0,1.0,1.0,0.6139,0.1,1.0,0.7,56.0,1.0,1.0,0.85,1.0,1.0,-0.82,1.0,1.0,0.4,0.6,0.0,0.5,0.95,0.76,1.0,1.0,0.9,0.9,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.903475,0.0,0.903475,0.0,0.0,0.145578231292517,0.1019047619047619,0.72,0.3,0.608843537414966,1.0,0.1,0.5,0.3,0.7,0.8,0.7375,78.0221,0.295,0.659,0.28,0.5285,16.0449,egfr,solid tumors,1470.0,214.0,358.0,complete,0,7.293697720601438,5.3706380281276624,5.883322388488279,0.145578231292517
NCT02631590,Phase II Study of Copanlisib (BAY 80-6946) in Combination With Gemcitabine and Cisplatin in Advanced Cholangiocarcinoma,COMPLETED,gemcitabine,RRM1,small_molecule,bladder cancer,True,2016.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.012,0.0,0.41666666666666663,0.0,0.47,,,,1,1,0,475.0,0.0008195621052631,0.95,1.0,1.0,0.5399499999999999,0.05,0.54,0.7,4.0,0.2,0.08,0.42,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.58,0.4639999999999999,0.6,0.7,0.62,0.62,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.8049875000000001,0.0,0.8049875000000001,0.0,0.0,0.0,0.0,0.24,0.3,0.41666666666666663,0.006,0.1,0.5,0.3,0.7,0.8,0.1875,48.0085,0.295,0.1348,0.28,0.0866,9.7557,rrm1,bladder cancer,12.0,0.0,2.0,complete,0,2.5649493574615367,0.0,1.0986122886681098,0.0
NCT00368355,CD-34 Selection for Ex-vivo T-Cell Depletion of Mobilized Peripheral Blood Stem Cells for Recipients of HLA Haploidentical Related Donor Stem Cell Grafts Receiving Intensive Conditioning,COMPLETED,cyclophosphamide,DNA,small_molecule,leukemia,True,2000.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,1.0,1.0,0.25010460251046024,0.0,0.3,,,,1,1,0,578.0,0.0007351176470588,1.0,1.0,1.0,0.5889090909090909,0.05,0.28,0.7,10.0,0.5,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.2,0.3,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.7372272727272728,0.0,0.7372272727272728,0.0,0.0,0.014811715481171548,0.010368200836820083,0.42,0.3,0.25010460251046024,1.0,0.1,0.5,0.3,0.7,0.8,0.1325,58.3158,0.295,0.514,0.28,0.4058,11.9112,dna,leukemia,23900.0,354.0,2391.0,complete,0,10.081675578048475,5.872117789475416,7.779885115070522,0.014811715481171548
NCT00921115,Combined Fulvestrant and Anastrozole as Neo-adjuvant Endocrine Therapy in Postmenopausal Women With Hormone Receptor Positive Invasive Breast Cancer,COMPLETED,fulvestrant,ESR1,small_molecule,breast cancer,True,2009.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.97,0.85,0.88,0.98,0.4,0.8,0.93,1.0,1.0,0.9342650103519667,0.0,0.88,,,,0,1,0,714.0,0.0007699285714285,1.0,1.0,1.0,0.78365,0.15,1.0,0.7,40.0,1.0,0.8,0.85,1.0,1.0,-0.58,1.0,1.0,0.4,0.6,0.0,0.5,0.8,0.6400000000000001,1.0,1.0,0.86,0.86,0.7,1,1.0,0.1,0.25,0.35,0.0,0.0,0.9459125,0.0,0.9459125,0.0,0.0,0.05745341614906832,0.04021739130434782,0.988,0.97,0.9342650103519667,1.0,0.425,0.5,0.3,0.7,0.8,0.9255,72.219,0.295,0.8171,0.3838,0.5593,14.9816,esr1,breast cancer,1932.0,111.0,722.0,complete,0,7.566828479208331,4.718498871295094,6.583409222158765,0.05745341614906832
NCT00742625,Dose Escalation and Phase II Study of Bortezomib (IND #58443) Added to Standard Daunorubicin and Cytarabine Therapy for Patients With Previously Untreated Acute Myeloid Leukemia Age 60-75 Years,COMPLETED,bortezomib,PSMB5,small_molecule,leukemia,True,2008.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.012,0.0,0.20833333333333331,0.0,0.45,,,,1,1,0,1170.0,0.0009419982905982,1.0,1.0,1.0,0.6293333333333334,0.05,0.38,0.7,173.0,1.0,1.0,0.4,0.5,0.5,-0.83,1.0,1.0,0.4,0.6,0.0,0.5,0.65,0.52,0.8,0.9,0.62,0.62,0.7,1,1.0,0.25,0.3,0.45,0.0,0.0,0.8673333333333334,0.0,0.8673333333333334,0.0,0.0,0.0,0.0,0.72,0.3,0.20833333333333331,0.006,0.1,0.5,0.3,0.7,0.8,0.4085,117.6219,0.295,0.3508,0.28,0.045,23.7727,psmb5,leukemia,12.0,0.0,1.0,complete,0,2.5649493574615367,0.0,0.6931471805599453,0.0
NCT03284424,"A Phase 2, Open-Label, Single Arm Study to Evaluate the Safety and Efficacy of Pembrolizumab in Participants With Recurrent or Metastatic Cutaneous Squamous Cell Carcinoma (R/M cSCC)",COMPLETED,pembrolizumab,PDCD1,antibody,cancer nos,True,2017.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.0,0.0,0.0,0.0,0.5,,,,1,1,0,837.0,0.0007509342891278,1.0,1.0,0.6,0.6553333333333333,0.05,0.36,0.7,9.0,0.45,0.18,0.45,0.5,0.5,-0.15,0.0,0.0,0.4,0.6,0.0,0.5,0.6,0.48,0.9,1.0,0.65,0.65,0.8,1,1.0,0.85,0.8,0.85,1.0,1.0,0.0,0.62,0.62,1.0,0.0,0.0,0.0,0.39,0.3,0.0,0.0,0.1,0.5,0.3,0.7,0.8,0.42,84.1658,0.295,0.2005,0.28,0.0,17.0498,pdcd1,cancer nos,0.0,0.0,0.0,complete,0,0.0,0.0,0.0,0.0
NCT00847015,"Phase II Study of Gemcitabine, Cisplatin, and Sunitinib (GC-S) as Neoadjuvant Chemotherapy in Patients With Muscle-Invasive Bladder Cancer",COMPLETED,sunitinib,VEGFR2,small_molecule,bladder cancer,True,2009.0,0,0,0,completed+results+no_positive_signal,1,1.0,0.3,0.2,0.25,0.3,0.4,0.25,0.3,0.043,0.01,0.46511627906976744,0.0,0.55,,,,1,1,0,606.0,0.0007355808580858,1.0,0.5,0.0,0.0,0.2,1.0,0.7,7.0,0.35,0.14,0.5,0.5,0.5,-0.31,0.5,0.0,0.4,0.6,0.0,0.5,0.4,0.32,0.9,1.0,0.3,0.3,0.7,1,1.0,0.2,0.3,0.4,0.0,0.0,0.33,0.0,0.33,0.0,0.5,0.023255813953488372,0.01627906976744186,0.3299999999999999,0.3,0.46511627906976744,0.0265,0.1,0.5,0.3,0.7,0.8,0.4125,60.835,0.295,0.2114,0.28,0.1147,12.3954,vegfr2,bladder cancer,43.0,1.0,8.0,complete,0,3.784189633918261,0.6931471805599453,2.1972245773362196,0.023255813953488372
